,Unnamed: 0,Price_Category,Number of Bedrooms,County,Rent_Price,Land_Price,Population of County,Average_Value_County,Rent_To_Land_Ratio,Average_Value_Bedroom_Count,vat_internal_€m,paye_income_tax_and_usc_€m,self_employed_income_tax_€m,corporation_tax_€m,capital_gains_tax_€m,Net_Income
582,582,Luxury,Two bed,Dublin,1834.37,18395,1458154,1842.651282,0.09972112,1808.275905,9895.73,13623.77,1383.09,11525.39,792.11,70886
583,583,Luxury,1 to 3 bed,Dublin,1834.13,18395,1458154,1842.651282,0.099708073,1772.76925,9895.73,13623.77,1383.09,11525.39,792.11,70886
584,584,Luxury,Two bed,Dublin,1832.65,18395,1458154,1842.651282,0.099627616,1808.275905,9895.73,13623.77,1383.09,11525.39,792.11,70886
585,585,Luxury,All bedrooms,Dublin,1831.72,18395,1458154,1842.651282,0.099577059,1867.439918,9895.73,13623.77,1383.09,11525.39,792.11,70886
586,586,Luxury,All bedrooms,Dublin,1827.35,18395,1458154,1842.651282,0.099339494,1867.439918,9895.73,13623.77,1383.09,11525.39,792.11,70886
587,587,Luxury,All bedrooms,Dublin,1826.55,18395,1458154,1842.651282,0.099296004,1867.439918,9895.73,13623.77,1383.09,11525.39,792.11,70886
588,588,Luxury,All bedrooms,Dublin,1825.52,18395,1458154,1842.651282,0.099240011,1867.439918,9895.73,13623.77,1383.09,11525.39,792.11,70886
589,589,Luxury,1 to 2 bed,Dublin,1824.68,18395,1458154,1842.651282,0.099194346,1667.058,9895.73,13623.77,1383.09,11525.39,792.11,70886
590,590,Luxury,All bedrooms,Dublin,1824.07,18395,1458154,1842.651282,0.099161185,1867.439918,9895.73,13623.77,1383.09,11525.39,792.11,70886
591,591,Luxury,1 to 3 bed,Dublin,1821.98,18395,1458154,1842.651282,0.099047567,1772.76925,9895.73,13623.77,1383.09,11525.39,792.11,70886
592,592,Luxury,All bedrooms,Dublin,1820.89,18395,1458154,1842.651282,0.098988312,1867.439918,9895.73,13623.77,1383.09,11525.39,792.11,70886
593,593,Luxury,1 to 3 bed,Dublin,1820.89,18395,1458154,1842.651282,0.098988312,1772.76925,9895.73,13623.77,1383.09,11525.39,792.11,70886
594,594,Luxury,All bedrooms,Dublin,1819.57,18395,1458154,1842.651282,0.098916553,1867.439918,9895.73,13623.77,1383.09,11525.39,792.11,70886
595,595,Luxury,1 to 3 bed,Dublin,1819.57,18395,1458154,1842.651282,0.098916553,1772.76925,9895.73,13623.77,1383.09,11525.39,792.11,70886
596,596,Luxury,All bedrooms,Dublin,1818.95,18395,1458154,1842.651282,0.098882849,1867.439918,9895.73,13623.77,1383.09,11525.39,792.11,70886
597,597,Luxury,1 to 3 bed,Dublin,1816.54,18395,1458154,1842.651282,0.098751835,1772.76925,9895.73,13623.77,1383.09,11525.39,792.11,70886
598,598,Luxury,Three bed,Dublin,1814.88,18395,1458154,1842.651282,0.098661593,2133.736098,9895.73,13623.77,1383.09,11525.39,792.11,70886
599,599,Luxury,1 to 2 bed,Dublin,1814.1,18395,1458154,1842.651282,0.09861919,1667.058,9895.73,13623.77,1383.09,11525.39,792.11,70886
600,600,Luxury,Two bed,Dublin,1813.4,18395,1458154,1842.651282,0.098581136,1808.275905,9895.73,13623.77,1383.09,11525.39,792.11,70886
601,601,Luxury,All bedrooms,Dublin,1812.28,18395,1458154,1842.651282,0.09852025,1867.439918,9895.73,13623.77,1383.09,11525.39,792.11,70886
602,602,Luxury,1 to 3 bed,Dublin,1812.28,18395,1458154,1842.651282,0.09852025,1772.76925,9895.73,13623.77,1383.09,11525.39,792.11,70886
603,603,Luxury,1 to 3 bed,Dublin,1811.37,18395,1458154,1842.651282,0.09847078,1772.76925,9895.73,13623.77,1383.09,11525.39,792.11,70886
604,604,Luxury,All bedrooms,Dublin,1810.88,18395,1458154,1842.651282,0.098444142,1867.439918,9895.73,13623.77,1383.09,11525.39,792.11,70886
605,605,Luxury,Two bed,Dublin,1809.15,18395,1458154,1842.651282,0.098350095,1808.275905,9895.73,13623.77,1383.09,11525.39,792.11,70886
606,606,Luxury,1 to 2 bed,Dublin,1808.47,18395,1458154,1842.651282,0.098313129,1667.058,9895.73,13623.77,1383.09,11525.39,792.11,70886
607,607,Luxury,Three bed,Dublin,1806.19,18395,1458154,1842.651282,0.098189182,2133.736098,9895.73,13623.77,1383.09,11525.39,792.11,70886
608,608,Luxury,1 to 2 bed,Dublin,1802.25,18395,1458154,1842.651282,0.097974993,1667.058,9895.73,13623.77,1383.09,11525.39,792.11,70886
609,609,Luxury,1 to 3 bed,Dublin,1800.72,18395,1458154,1842.651282,0.097891818,1772.76925,9895.73,13623.77,1383.09,11525.39,792.11,70886
610,610,Luxury,Two bed,Dublin,1800.24,18395,1458154,1842.651282,0.097865724,1808.275905,9895.73,13623.77,1383.09,11525.39,792.11,70886
611,611,Luxury,Three bed,Dublin,1799.87,18395,1458154,1842.651282,0.09784561,2133.736098,9895.73,13623.77,1383.09,11525.39,792.11,70886
612,612,Luxury,Two bed,Dublin,1799.73,18395,1458154,1842.651282,0.097837999,1808.275905,9895.73,13623.77,1383.09,11525.39,792.11,70886
613,613,Luxury,1 to 3 bed,Dublin,1798.4,18395,1458154,1842.651282,0.097765697,1772.76925,9895.73,13623.77,1383.09,11525.39,792.11,70886
614,614,Luxury,1 to 3 bed,Dublin,1797.95,18395,1458154,1842.651282,0.097741234,1772.76925,9895.73,13623.77,1383.09,11525.39,792.11,70886
615,615,Luxury,All bedrooms,Dublin,1796.96,18395,1458154,1842.651282,0.097687415,1867.439918,9895.73,13623.77,1383.09,11525.39,792.11,70886
616,616,Luxury,1 to 2 bed,Dublin,1796.96,18395,1458154,1842.651282,0.097687415,1667.058,9895.73,13623.77,1383.09,11525.39,792.11,70886
617,617,Luxury,1 to 3 bed,Dublin,1796.96,18395,1458154,1842.651282,0.097687415,1772.76925,9895.73,13623.77,1383.09,11525.39,792.11,70886
618,618,Luxury,1 to 2 bed,Dublin,1794.74,18395,1458154,1842.651282,0.09756673,1667.058,9895.73,13623.77,1383.09,11525.39,792.11,70886
619,619,Luxury,Two bed,Dublin,1793.4,18395,1458154,1842.651282,0.097493884,1808.275905,9895.73,13623.77,1383.09,11525.39,792.11,70886
620,620,Luxury,All bedrooms,Dublin,1790.63,18395,1458154,1842.651282,0.0973433,1867.439918,9895.73,13623.77,1383.09,11525.39,792.11,70886
621,621,Luxury,All bedrooms,Dublin,1790.4,18395,1458154,1842.651282,0.097330796,1867.439918,9895.73,13623.77,1383.09,11525.39,792.11,70886
622,622,Luxury,1 to 2 bed,Dublin,1789.84,18395,1458154,1842.651282,0.097300353,1667.058,9895.73,13623.77,1383.09,11525.39,792.11,70886
623,623,Luxury,1 to 3 bed,Dublin,1788.01,18395,1458154,1842.651282,0.09720087,1772.76925,9895.73,13623.77,1383.09,11525.39,792.11,70886
624,624,Luxury,Four plus bed,Dublin,1786.97,18395,1458154,1842.651282,0.097144333,2896.236389,9895.73,13623.77,1383.09,11525.39,792.11,70886
625,625,Luxury,Two bed,Dublin,1784.01,18395,1458154,1842.651282,0.096983419,1808.275905,9895.73,13623.77,1383.09,11525.39,792.11,70886
626,626,Luxury,Two bed,Dublin,1780.06,18395,1458154,1842.651282,0.096768687,1808.275905,9895.73,13623.77,1383.09,11525.39,792.11,70886
627,627,Luxury,1 to 2 bed,Dublin,1779.18,18395,1458154,1842.651282,0.096720848,1667.058,9895.73,13623.77,1383.09,11525.39,792.11,70886
628,628,Luxury,1 to 3 bed,Dublin,1778.15,18395,1458154,1842.651282,0.096664855,1772.76925,9895.73,13623.77,1383.09,11525.39,792.11,70886
629,629,Luxury,1 to 2 bed,Dublin,1776.76,18395,1458154,1842.651282,0.096589291,1667.058,9895.73,13623.77,1383.09,11525.39,792.11,70886
630,630,Luxury,Two bed,Dublin,1776.14,18395,1458154,1842.651282,0.096555586,1808.275905,9895.73,13623.77,1383.09,11525.39,792.11,70886
631,631,Luxury,1 to 3 bed,Dublin,1774.15,18395,1458154,1842.651282,0.096447404,1772.76925,9895.73,13623.77,1383.09,11525.39,792.11,70886
632,632,Luxury,Two bed,Dublin,1773.44,18395,1458154,1842.651282,0.096408807,1808.275905,9895.73,13623.77,1383.09,11525.39,792.11,70886
633,633,Luxury,All bedrooms,Dublin,1773.09,18395,1458154,1842.651282,0.09638978,1867.439918,9895.73,13623.77,1383.09,11525.39,792.11,70886
634,634,Luxury,Two bed,Dublin,1770.42,18395,1458154,1842.651282,0.096244632,1808.275905,9895.73,13623.77,1383.09,11525.39,792.11,70886
635,635,Luxury,1 to 2 bed,Dublin,1770.0,18395,1458154,1842.651282,0.096221799,1667.058,9895.73,13623.77,1383.09,11525.39,792.11,70886
636,636,Luxury,1 to 3 bed,Dublin,1768.85,18395,1458154,1842.651282,0.096159282,1772.76925,9895.73,13623.77,1383.09,11525.39,792.11,70886
637,637,Luxury,Two bed,Dublin,1765.34,18395,1458154,1842.651282,0.09596847,1808.275905,9895.73,13623.77,1383.09,11525.39,792.11,70886
638,638,Luxury,Three bed,Dublin,1761.68,18395,1458154,1842.651282,0.095769503,2133.736098,9895.73,13623.77,1383.09,11525.39,792.11,70886
639,639,Luxury,All bedrooms,Dublin,1760.92,18395,1458154,1842.651282,0.095728187,1867.439918,9895.73,13623.77,1383.09,11525.39,792.11,70886
640,640,Luxury,Two bed,Dublin,1760.84,18395,1458154,1842.651282,0.095723838,1808.275905,9895.73,13623.77,1383.09,11525.39,792.11,70886
641,641,Luxury,All bedrooms,Dublin,1756.51,18395,1458154,1842.651282,0.095488448,1867.439918,9895.73,13623.77,1383.09,11525.39,792.11,70886
642,642,Luxury,1 to 2 bed,Dublin,1755.5,18395,1458154,1842.651282,0.095433542,1667.058,9895.73,13623.77,1383.09,11525.39,792.11,70886
643,643,Luxury,1 to 3 bed,Dublin,1754.98,18395,1458154,1842.651282,0.095405273,1772.76925,9895.73,13623.77,1383.09,11525.39,792.11,70886
644,644,Luxury,All bedrooms,Dublin,1754.92,18395,1458154,1842.651282,0.095402011,1867.439918,9895.73,13623.77,1383.09,11525.39,792.11,70886
645,645,Luxury,All bedrooms,Dublin,1754.79,18395,1458154,1842.651282,0.095394944,1867.439918,9895.73,13623.77,1383.09,11525.39,792.11,70886
646,646,Luxury,All bedrooms,Dublin,1754.58,18395,1458154,1842.651282,0.095383528,1867.439918,9895.73,13623.77,1383.09,11525.39,792.11,70886
647,647,Luxury,1 to 2 bed,Dublin,1752.88,18395,1458154,1842.651282,0.095291112,1667.058,9895.73,13623.77,1383.09,11525.39,792.11,70886
648,648,Luxury,All bedrooms,Dublin,1751.53,18395,1458154,1842.651282,0.095217722,1867.439918,9895.73,13623.77,1383.09,11525.39,792.11,70886
649,649,Luxury,1 to 2 bed,Dublin,1751.18,18395,1458154,1842.651282,0.095198695,1667.058,9895.73,13623.77,1383.09,11525.39,792.11,70886
650,650,Luxury,1 to 3 bed,Dublin,1750.2,18395,1458154,1842.651282,0.09514542,1772.76925,9895.73,13623.77,1383.09,11525.39,792.11,70886
651,651,Luxury,1 to 2 bed,Dublin,1747.43,18395,1458154,1842.651282,0.094994836,1667.058,9895.73,13623.77,1383.09,11525.39,792.11,70886
652,652,Luxury,1 to 3 bed,Dublin,1745.84,18395,1458154,1842.651282,0.094908399,1772.76925,9895.73,13623.77,1383.09,11525.39,792.11,70886
653,653,Luxury,Two bed,Dublin,1745.8,18395,1458154,1842.651282,0.094906225,1808.275905,9895.73,13623.77,1383.09,11525.39,792.11,70886
654,654,Luxury,Two bed,Dublin,1745.53,18395,1458154,1842.651282,0.094891547,1808.275905,9895.73,13623.77,1383.09,11525.39,792.11,70886
655,655,Luxury,1 to 2 bed,Dublin,1744.77,18395,1458154,1842.651282,0.094850231,1667.058,9895.73,13623.77,1383.09,11525.39,792.11,70886
656,656,Luxury,1 to 2 bed,Dublin,1744.45,18395,1458154,1842.651282,0.094832835,1667.058,9895.73,13623.77,1383.09,11525.39,792.11,70886
657,657,Luxury,1 to 3 bed,Dublin,1744.01,18395,1458154,1842.651282,0.094808915,1772.76925,9895.73,13623.77,1383.09,11525.39,792.11,70886
658,658,Luxury,Three bed,Dublin,1743.53,18395,1458154,1842.651282,0.094782821,2133.736098,9895.73,13623.77,1383.09,11525.39,792.11,70886
659,659,Luxury,One bed,Dublin,1742.56,18395,1458154,1842.651282,0.09473009,1407.534667,9895.73,13623.77,1383.09,11525.39,792.11,70886
660,660,Luxury,Two bed,Dublin,1740.39,18395,1458154,1842.651282,0.094612123,1808.275905,9895.73,13623.77,1383.09,11525.39,792.11,70886
661,661,Luxury,One bed,Dublin,1738.26,18395,1458154,1842.651282,0.094496331,1407.534667,9895.73,13623.77,1383.09,11525.39,792.11,70886
662,662,Luxury,All bedrooms,Dublin,1737.05,18395,1458154,1842.651282,0.094430552,1867.439918,9895.73,13623.77,1383.09,11525.39,792.11,70886
663,663,Luxury,Two bed,Dublin,1736.09,18395,1458154,1842.651282,0.094378364,1808.275905,9895.73,13623.77,1383.09,11525.39,792.11,70886
664,664,Luxury,1 to 2 bed,Dublin,1735.94,18395,1458154,1842.651282,0.094370209,1667.058,9895.73,13623.77,1383.09,11525.39,792.11,70886
665,665,Luxury,1 to 3 bed,Dublin,1733.98,18395,1458154,1842.651282,0.094263659,1772.76925,9895.73,13623.77,1383.09,11525.39,792.11,70886
666,666,Luxury,Two bed,Dublin,1730.77,18395,1458154,1842.651282,0.094089155,1808.275905,9895.73,13623.77,1383.09,11525.39,792.11,70886
667,667,Luxury,Three bed,Dublin,1728.48,18395,1458154,1842.651282,0.093964664,2133.736098,9895.73,13623.77,1383.09,11525.39,792.11,70886
668,668,Luxury,All bedrooms,Dublin,1725.5,18395,1458154,1842.651282,0.093802664,1867.439918,9895.73,13623.77,1383.09,11525.39,792.11,70886
669,669,Luxury,1 to 3 bed,Dublin,1724.99,18395,1458154,1842.651282,0.093774939,1772.76925,9895.73,13623.77,1383.09,11525.39,792.11,70886
670,670,Luxury,Three bed,Dublin,1724.13,18395,1458154,1842.651282,0.093728187,2133.736098,9895.73,13623.77,1383.09,11525.39,792.11,70886
671,671,Luxury,Three bed,Dublin,1723.95,18395,1458154,1842.651282,0.093718402,2133.736098,9895.73,13623.77,1383.09,11525.39,792.11,70886
672,672,Luxury,All bedrooms,Dublin,1723.77,18395,1458154,1842.651282,0.093708616,1867.439918,9895.73,13623.77,1383.09,11525.39,792.11,70886
673,673,Luxury,Three bed,Dublin,1723.25,18395,1458154,1842.651282,0.093680348,2133.736098,9895.73,13623.77,1383.09,11525.39,792.11,70886
674,674,Luxury,All bedrooms,Dublin,1722.3,18395,1458154,1842.651282,0.093628703,1867.439918,9895.73,13623.77,1383.09,11525.39,792.11,70886
675,675,Luxury,1 to 3 bed,Dublin,1719.41,18395,1458154,1842.651282,0.093471596,1772.76925,9895.73,13623.77,1383.09,11525.39,792.11,70886
676,676,Luxury,Two bed,Dublin,1716.78,18395,1458154,1842.651282,0.093328622,1808.275905,9895.73,13623.77,1383.09,11525.39,792.11,70886
677,677,Luxury,All bedrooms,Dublin,1715.86,18395,1458154,1842.651282,0.093278608,1867.439918,9895.73,13623.77,1383.09,11525.39,792.11,70886
678,678,Luxury,Three bed,Dublin,1714.17,18395,1458154,1842.651282,0.093186736,2133.736098,9895.73,13623.77,1383.09,11525.39,792.11,70886
679,679,Luxury,1 to 2 bed,Dublin,1712.69,18395,1458154,1842.651282,0.093106279,1667.058,9895.73,13623.77,1383.09,11525.39,792.11,70886
680,680,Luxury,1 to 3 bed,Dublin,1712.07,18395,1458154,1842.651282,0.093072574,1772.76925,9895.73,13623.77,1383.09,11525.39,792.11,70886
681,681,Luxury,1 to 2 bed,Dublin,1711.92,18395,1458154,1842.651282,0.09306442,1667.058,9895.73,13623.77,1383.09,11525.39,792.11,70886
682,682,Luxury,Two bed,Dublin,1710.03,18395,1458154,1842.651282,0.092961674,1808.275905,9895.73,13623.77,1383.09,11525.39,792.11,70886
683,683,Luxury,One bed,Dublin,1708.63,18395,1458154,1842.651282,0.092885567,1407.534667,9895.73,13623.77,1383.09,11525.39,792.11,70886
684,684,Luxury,1 to 2 bed,Dublin,1704.48,18395,1458154,1842.651282,0.092659962,1667.058,9895.73,13623.77,1383.09,11525.39,792.11,70886
685,685,Luxury,Two bed,Dublin,1704.1,18395,1458154,1842.651282,0.092639304,1808.275905,9895.73,13623.77,1383.09,11525.39,792.11,70886
686,686,Luxury,1 to 2 bed,Dublin,1701.43,18395,1458154,1842.651282,0.092494156,1667.058,9895.73,13623.77,1383.09,11525.39,792.11,70886
687,687,Luxury,All bedrooms,Dublin,1700.45,18395,1458154,1842.651282,0.092440881,1867.439918,9895.73,13623.77,1383.09,11525.39,792.11,70886
688,688,Luxury,1 to 3 bed,Dublin,1700.45,18395,1458154,1842.651282,0.092440881,1772.76925,9895.73,13623.77,1383.09,11525.39,792.11,70886
689,689,Luxury,All bedrooms,Dublin,1700.36,18395,1458154,1842.651282,0.092435988,1867.439918,9895.73,13623.77,1383.09,11525.39,792.11,70886
690,690,Luxury,All bedrooms,Dublin,1699.16,18395,1458154,1842.651282,0.092370753,1867.439918,9895.73,13623.77,1383.09,11525.39,792.11,70886
691,691,Luxury,One bed,Dublin,1698.82,18395,1458154,1842.651282,0.09235227,1407.534667,9895.73,13623.77,1383.09,11525.39,792.11,70886
692,692,Luxury,Two bed,Dublin,1698.72,18395,1458154,1842.651282,0.092346833,1808.275905,9895.73,13623.77,1383.09,11525.39,792.11,70886
693,693,Luxury,Two bed,Dublin,1698.42,18395,1458154,1842.651282,0.092330525,1808.275905,9895.73,13623.77,1383.09,11525.39,792.11,70886
694,694,Luxury,Two bed,Dublin,1697.87,18395,1458154,1842.651282,0.092300625,1808.275905,9895.73,13623.77,1383.09,11525.39,792.11,70886
695,695,Luxury,Three bed,Dublin,1696.18,18395,1458154,1842.651282,0.092208752,2133.736098,9895.73,13623.77,1383.09,11525.39,792.11,70886
696,696,Luxury,1 to 3 bed,Dublin,1696.16,18395,1458154,1842.651282,0.092207665,1772.76925,9895.73,13623.77,1383.09,11525.39,792.11,70886
697,697,Luxury,All bedrooms,Dublin,1694.47,18395,1458154,1842.651282,0.092115792,1867.439918,9895.73,13623.77,1383.09,11525.39,792.11,70886
698,698,Luxury,1 to 3 bed,Dublin,1694.47,18395,1458154,1842.651282,0.092115792,1772.76925,9895.73,13623.77,1383.09,11525.39,792.11,70886
699,699,Luxury,1 to 2 bed,Dublin,1692.59,18395,1458154,1842.651282,0.092013591,1667.058,9895.73,13623.77,1383.09,11525.39,792.11,70886
700,700,Luxury,Three bed,Dublin,1691.81,18395,1458154,1842.651282,0.091971188,2133.736098,9895.73,13623.77,1383.09,11525.39,792.11,70886
701,701,Luxury,One bed,Dublin,1691.68,18395,1458154,1842.651282,0.091964121,1407.534667,9895.73,13623.77,1383.09,11525.39,792.11,70886
702,702,Luxury,All bedrooms,Dublin,1691.67,18395,1458154,1842.651282,0.091963577,1867.439918,9895.73,13623.77,1383.09,11525.39,792.11,70886
703,703,Luxury,1 to 3 bed,Dublin,1690.13,18395,1458154,1842.651282,0.091879859,1772.76925,9895.73,13623.77,1383.09,11525.39,792.11,70886
704,704,Luxury,Two bed,Dublin,1689.22,18395,1458154,1842.651282,0.091830389,1808.275905,9895.73,13623.77,1383.09,11525.39,792.11,70886
705,705,Luxury,1 to 3 bed,Dublin,1687.36,18395,1458154,1842.651282,0.091729274,1772.76925,9895.73,13623.77,1383.09,11525.39,792.11,70886
706,706,Luxury,1 to 2 bed,Dublin,1682.81,18395,1458154,1842.651282,0.091481924,1667.058,9895.73,13623.77,1383.09,11525.39,792.11,70886
707,707,Luxury,All bedrooms,Dublin,1682.67,18395,1458154,1842.651282,0.091474314,1867.439918,9895.73,13623.77,1383.09,11525.39,792.11,70886
708,708,Luxury,1 to 3 bed,Dublin,1682.45,18395,1458154,1842.651282,0.091462354,1772.76925,9895.73,13623.77,1383.09,11525.39,792.11,70886
709,709,Luxury,Three bed,Dublin,1678.0,18395,1458154,1842.651282,0.09122044,2133.736098,9895.73,13623.77,1383.09,11525.39,792.11,70886
710,710,Luxury,1 to 3 bed,Dublin,1677.99,18395,1458154,1842.651282,0.091219897,1772.76925,9895.73,13623.77,1383.09,11525.39,792.11,70886
711,711,Luxury,Two bed,Dublin,1677.84,18395,1458154,1842.651282,0.091211742,1808.275905,9895.73,13623.77,1383.09,11525.39,792.11,70886
712,712,Luxury,1 to 2 bed,Dublin,1677.03,18395,1458154,1842.651282,0.091167709,1667.058,9895.73,13623.77,1383.09,11525.39,792.11,70886
713,713,Luxury,All bedrooms,Dublin,1676.26,18395,1458154,1842.651282,0.091125849,1867.439918,9895.73,13623.77,1383.09,11525.39,792.11,70886
714,714,Luxury,1 to 3 bed,Dublin,1675.8,18395,1458154,1842.651282,0.091100843,1772.76925,9895.73,13623.77,1383.09,11525.39,792.11,70886
715,715,Luxury,All bedrooms,Dublin,1673.74,18395,1458154,1842.651282,0.090988856,1867.439918,9895.73,13623.77,1383.09,11525.39,792.11,70886
716,716,Luxury,All bedrooms,Dublin,1673.08,18395,1458154,1842.651282,0.090952976,1867.439918,9895.73,13623.77,1383.09,11525.39,792.11,70886
717,717,Luxury,Two bed,Dublin,1671.74,18395,1458154,1842.651282,0.09088013,1808.275905,9895.73,13623.77,1383.09,11525.39,792.11,70886
718,718,Luxury,1 to 2 bed,Dublin,1670.66,18395,1458154,1842.651282,0.090821419,1667.058,9895.73,13623.77,1383.09,11525.39,792.11,70886
719,719,Luxury,Two bed,Dublin,1669.76,18395,1458154,1842.651282,0.090772493,1808.275905,9895.73,13623.77,1383.09,11525.39,792.11,70886
720,720,Luxury,All bedrooms,Dublin,1669.55,18395,1458154,1842.651282,0.090761076,1867.439918,9895.73,13623.77,1383.09,11525.39,792.11,70886
721,721,Luxury,Two bed,Dublin,1668.59,18395,1458154,1842.651282,0.090708888,1808.275905,9895.73,13623.77,1383.09,11525.39,792.11,70886
722,722,Luxury,Two bed,Dublin,1668.37,18395,1458154,1842.651282,0.090696929,1808.275905,9895.73,13623.77,1383.09,11525.39,792.11,70886
723,723,Luxury,Two bed,Dublin,1668.13,18395,1458154,1842.651282,0.090683881,1808.275905,9895.73,13623.77,1383.09,11525.39,792.11,70886
724,724,Luxury,1 to 3 bed,Dublin,1662.78,18395,1458154,1842.651282,0.090393042,1772.76925,9895.73,13623.77,1383.09,11525.39,792.11,70886
725,725,Luxury,1 to 2 bed,Dublin,1662.01,18395,1458154,1842.651282,0.090351182,1667.058,9895.73,13623.77,1383.09,11525.39,792.11,70886
726,726,Luxury,1 to 3 bed,Dublin,1661.59,18395,1458154,1842.651282,0.09032835,1772.76925,9895.73,13623.77,1383.09,11525.39,792.11,70886
727,727,Luxury,1 to 2 bed,Dublin,1660.76,18395,1458154,1842.651282,0.090283229,1667.058,9895.73,13623.77,1383.09,11525.39,792.11,70886
728,728,Luxury,Three bed,Dublin,1660.68,18395,1458154,1842.651282,0.09027888,2133.736098,9895.73,13623.77,1383.09,11525.39,792.11,70886
729,729,Luxury,1 to 3 bed,Dublin,1659.5,18395,1458154,1842.651282,0.090214732,1772.76925,9895.73,13623.77,1383.09,11525.39,792.11,70886
730,730,Luxury,All bedrooms,Dublin,1659.34,18395,1458154,1842.651282,0.090206034,1867.439918,9895.73,13623.77,1383.09,11525.39,792.11,70886
